time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Age,Cohort_DJFavg,NEET_not_known_percent,NEET_percent,Notknown_percent,annual_change_ppts_NEET_not_known,annualchange_NEET,annualchange_notknown,cohort_March,TOTAL_participating_in_education_and_training_percent,Full_time_education_percent,Apprenticeship_percent,Other_education_and_training_percent,annual_change_Participation_in_education_training,annual_change_FTE,annual_change_apprenticeship,annual_change_other_education_training,September_guarantee_Offer_made_percent,September_guarantee_annual_change_ppts,cohort_noSEN_percent,NEET_NK_noSEN_percent,cohort_EHCP_percent,NEET_NK_EHCP_percent,cohort_SENDsupport_percent,NEET_NK_SENDsupport_percent,VG_cohort_DJF_avg,VG_cohort_percentage,VG_NEET_NK_percentage,Level_3,L2_em_GCSE_othL2,avg_att8,pt_l2basics_94,sess_overall_percent,enrolments_pa_10_exact_percent,NEET_NK_quintile,NEET_quintile,Notknown_quintile,Participation_ET_quintile,Sep_guarantee_quintile
2023,Calendar year,National,E92000001,England,,,,,,16-17,1236365,5.2,2.8,2.4,0.5,0.3,0.3,1239179,92.3,85.7,4.7,1.9,-0.7,-0.9,0.2,0,94.6,-0.9,87.5,4.6,4.7,10.1,7.8,9.3,30940,2.5,25.8,60.7,36.7,48.9,69,9,21.9,z,z,z,z,z
2023,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,16-17,105342,4.9,2.4,2.5,0.3,-0.2,0.5,105545,94.2,87.7,4.1,2.3,0.3,0.7,-0.3,-0.2,89.7,-6.9,91.3,4.6,4.1,9.6,4.5,7.1,1510,1.4,27.9,57,35.4,47.7,67.8,9,22.1,z,z,z,z,z
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,16-17,6240,4.3,4.2,0.1,-1.2,-0.3,-0.9,6240,91.3,81.6,5.3,4.4,0.9,1.9,-0.9,0,97,2.7,88.6,3.8,5.4,10.9,6.1,6.7,137,2.2,40.5,50.5,35.2,44.8,61.2,8.8,21.5,3,5,1,2,4
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,16-17,16188,2.5,1.8,0.7,0.1,0.1,-0.1,16175,95.2,85,6.8,3.4,-1.4,-1,0.3,-0.7,96.1,-1.9,95.3,2.4,4.7,4.6,0,35.3,347,2.1,16.7,58.1,37,47.3,67.8,9.6,22.7,1,2,2,4,3
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,16-17,9701,6.8,4.9,1.9,-2.1,0.5,-2.7,9688,91.5,85.5,3.6,2.3,0.6,0.1,1.1,-0.6,95.9,0.5,95.5,6.3,4.3,17.6,0.2,5.3,170,1.8,44.4,55.6,38,46.3,63.7,7.8,21.5,5,5,4,2,3
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,16-17,14452,3.7,0.8,2.9,0.4,-0.5,0.9,14501,96,92.5,2.9,0.5,-0.3,0.2,-0.2,-0.3,95.7,-0.5,86.6,3.2,4.4,10.8,9,4.7,38,0.3,37.4,61.5,37.4,48.9,72.1,8.9,22.2,2,1,4,5,3
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,16-17,16465,7.2,2,5.2,1.9,-0.9,2.7,16456,92.3,83.7,4.4,4.2,-0.4,0.6,-1,0,92.1,-2.8,94.8,7.3,5.2,5.9,0,c,146,0.9,22.4,56.7,37.8,48.6,67.6,9.5,21.5,5,2,5,3,1
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,16-17,6841,5.1,4.7,0.4,0.5,0.5,-0.1,6890,92.5,85.7,2.7,4.1,0.5,-0.3,0.3,0.5,90.2,-5.4,86.4,4.2,3.5,16.9,10.1,9.4,159,2.3,28.7,48.2,30,44.5,61,8.9,22.5,4,5,1,3,1
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,16-17,17237,7.7,2,5.7,1.3,-0.5,1.7,17366,95.2,90.6,3.4,1.3,2.1,2.8,-0.8,0.1,61.1,-35.8,91.9,7.3,2.2,15.5,5.9,11.6,131,0.8,34,56.4,31,49,70.2,9,22.5,5,2,5,4,1
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,16-17,653,1.4,0.9,0.6,0,0.7,-0.6,649,98.3,94.3,3.2,0.8,0.5,-0.3,0.3,0.5,97.3,-0.7,96.9,1.4,3.1,3.3,z,z,0,0,z,69,37.5,55.7,81.3,7.5,19.4,1,1,2,5,4
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,16-17,8109,2.6,2.1,0.5,0.2,0.4,-0.2,8115,95,90.1,3.7,1.1,0.3,1,-0.7,0,98.6,0.2,86.6,2.1,4.4,7.8,8.9,5.1,177,2.2,24.2,55.7,33.1,46.2,64.3,9.8,22,1,2,1,4,5
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,16-17,9458,2.2,1.6,0.5,-0.1,-0.1,-0.1,9465,96.1,92.1,3.6,0.4,0.6,1.3,-0.4,-0.3,98.7,0,89.6,1.8,3.7,7.4,6.7,4.3,204,2.2,25.5,60.4,37.2,48.2,70.4,8.8,21.8,1,1,1,5,5
2023,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,16-17,138023,4.2,3.1,1.1,0.3,0.3,0,138456,91.6,85.9,4.4,1.3,-0.6,-1,0.4,0,95.6,-0.2,85.4,3.5,4.6,8.8,10,7.8,3420,2.5,28.5,62.1,35.8,49.1,69.9,9,21.5,z,z,z,z,z
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,16-17,4067,3.7,1.8,1.9,-0.9,-0.1,-0.9,4064,95.3,88.5,4.6,2.2,1.7,-2.3,2.2,1.8,95.8,-0.5,85.8,3.3,5,4.5,9.2,7.2,40,1,28.6,61,38.6,47.2,67.8,8.8,20.1,2,2,4,5,3
